movieId,title,genres,avg_rating,mood_category,mood_input,energy,company,length_pref,language_pref,industry
127390,Family Guy Presents: Blue Harvest (2007),Animation|Comedy,4.0,Happy,Neutral,High,Partner,Short (<90 min),English,Hollywood
128087,Trinity and Sartana Are Coming (1972),Comedy|Western,5.0,Happy,Neutral,Medium,Solo,Any,Non-English,Hollywood
128089,Kevin Hart: I'm a Grown Little Man (2009),Comedy,4.5,Happy,Neutral,Medium,Friends,Short (<90 min),English,Hollywood
128097,Jim Norton: American Degenerate (2013),Comedy,4.0,Happy,Happy,Medium,Family,Any,English,Hollywood
128099,Jim Jefferies: BARE (2014),Comedy,4.5,Happy,Happy,Medium,Solo,Long (>120 min),Non-English,Hollywood
128197,Hard Promises (1991),Comedy|Romance,2.0,Happy,Happy,Medium,Solo,Any,Non-English,Hollywood
128360,The Hateful Eight (2015),Western,3.75,Happy,Happy,Medium,Partner,Any,Any,Hollywood
128366,Patton Oswalt: Tragedy Plus Comedy Equals Time (2014),Comedy,4.0,Happy,Happy,Medium,Partner,Any,Non-English,Hollywood
128488,Wild Card (2015),Action|Crime|Drama|Thriller,3.0,Thrilled,Excited,Hyper,Family,Any,Non-English,Hollywood
128512,Paper Towns (2015),Drama|Mystery|Romance,2.0,Dreamy,Sad,Medium,Family,Any,English,Hollywood
128520,The Wedding Ringer (2015),Comedy,3.8,Happy,Neutral,High,Partner,Long (>120 min),Any,Hollywood
128542,Wyrmwood (2015),Action|Horror|Sci-Fi,3.5,Thrilled,Happy,High,Family,Short (<90 min),Any,Hollywood
128592,The Boy Next Door (2015),Mystery|Thriller,1.0,Scared,Excited,High,Solo,Short (<90 min),English,Hollywood
128594,Boy Meets Girl (2015),Comedy|Drama|Romance,4.0,Happy,Neutral,Medium,Partner,Any,Any,Hollywood
128620,Victoria (2015),Crime|Drama|Romance,3.9,Dreamy,Sad,Low,Partner,Long (>120 min),Any,Hollywood
128695,The Dark Valley (2014),Western,2.5,Happy,Happy,Medium,Partner,Short (<90 min),Any,Hollywood
128736,I'm Here (2010),Drama,3.5,Dreamy,Chill,Medium,Solo,Any,English,Hollywood
128832,The Last Five Years (2014),Comedy|Drama|Musical|Romance,3.5,Happy,Happy,Medium,Family,Any,Non-English,Hollywood
128838,Crimson Peak (2015),Horror,3.5,Scared,Excited,High,Friends,Any,Non-English,Hollywood
128842,Dragonheart 3: The Sorcerer's Curse (2015),Action|Adventure|Fantasy,4.0,Thrilled,Excited,Hyper,Friends,Any,Non-English,Hollywood
128852,Chris Rock: Bigger & Blacker (1999),Comedy,3.75,Happy,Neutral,Medium,Solo,Any,Any,Hollywood
128900,The Natural Love (1996),Documentary,4.5,Thoughtful,Sad,Low,Family,Short (<90 min),English,Hollywood
128902,The Forgotten Space (2010),Documentary,4.0,Thoughtful,Chill,Exhausted,Solo,Long (>120 min),English,Hollywood
128908,Cloudburst (2011),Adventure|Comedy|Drama,4.0,Happy,Happy,Medium,Family,Short (<90 min),Non-English,Hollywood
128914,Tom Segura: Completely Normal (2014),Comedy,5.0,Happy,Neutral,Medium,Solo,Short (<90 min),Any,Hollywood
128944,"Honey, We Shrunk Ourselves (1997)",Action|Adventure|Children|Comedy|Sci-Fi,3.5,Happy,Happy,High,Family,Long (>120 min),English,Hollywood
128968,Stitch! The Movie (2003),Animation|Children|Comedy,4.0,Happy,Neutral,Medium,Family,Any,English,Hollywood
128975,Hot Tub Time Machine 2 (2015),Comedy|Sci-Fi,2.88,Happy,Happy,High,Solo,Short (<90 min),Non-English,Hollywood
128991,Johnny Express (2014),Animation|Comedy|Sci-Fi,4.5,Happy,Happy,Medium,Solo,Long (>120 min),Any,Hollywood
129011,Eddie Izzard: Glorious (1997),Comedy,3.5,Happy,Happy,High,Friends,Long (>120 min),Any,Hollywood
129229,Northmen - A Viking Saga (2014),Action|Adventure,2.0,Thrilled,Excited,High,Solo,Any,English,Hollywood
129250,Superfast! (2015),(no genres listed),0.5,Happy,Happy,Medium,Partner,Long (>120 min),Any,Hollywood
129313,Reality (2014),Comedy,4.0,Happy,Neutral,Medium,Solo,Any,Non-English,Hollywood
129333,Julia (2014),Horror|Thriller,1.5,Scared,Neutral,Hyper,Solo,Long (>120 min),English,Hollywood
129354,Focus (2015),Comedy|Crime|Drama|Romance,3.25,Happy,Neutral,Medium,Partner,Long (>120 min),Non-English,Hollywood
129397,Marvel One-Shot: Item 47 (2012),Action|Fantasy|Sci-Fi,2.75,Thrilled,Excited,Hyper,Partner,Long (>120 min),Any,Hollywood
129428,The Second Best Exotic Marigold Hotel (2015),Comedy|Drama,3.0,Happy,Neutral,Medium,Friends,Short (<90 min),English,Hollywood
129514,George Carlin: It's Bad for Ya! (2008),Comedy,5.0,Happy,Happy,Medium,Friends,Short (<90 min),English,Hollywood
129657,Tracers (2015),Action,1.0,Thrilled,Happy,High,Solo,Long (>120 min),Any,Hollywood
129659,"McFarland, USA (2015)",Drama,3.5,Dreamy,Sad,Medium,Family,Any,Any,Hollywood
129737,Unfinished Business (2015),Comedy,2.25,Happy,Neutral,High,Family,Long (>120 min),Any,Hollywood
129779,Ghost in the Shell Arise - Border 1: Ghost Pain (2013),Action|Animation|Sci-Fi,2.5,Happy,Happy,High,Family,Any,English,Hollywood
129937,Run All Night (2015),Action|Crime|Drama|Thriller,2.17,Thrilled,Excited,High,Partner,Long (>120 min),Non-English,Hollywood
130050,Digging Up the Marrow (2014),Drama|Fantasy|Horror|Mystery|Thriller,3.0,Dreamy,Sad,Medium,Solo,Any,English,Hollywood
130052,Clown (2014),Drama|Horror,3.5,Dreamy,Chill,Medium,Family,Short (<90 min),Any,Hollywood
130073,Cinderella (2015),Children|Drama|Fantasy|Romance,4.0,Dreamy,Sad,Low,Partner,Long (>120 min),Any,Hollywood
130083,Kidnapping Mr. Heineken (2015),Action|Crime|Drama|Thriller,2.0,Thrilled,Excited,High,Solo,Long (>120 min),Non-English,Hollywood
130087,The Cobbler (2015),Comedy|Drama|Fantasy,3.75,Happy,Neutral,Medium,Partner,Any,Any,Hollywood
130444,Ruby Red (2013),Adventure|Children|Fantasy|Sci-Fi,4.0,Thrilled,Excited,High,Partner,Long (>120 min),Any,Hollywood
130450,Pan (2015),Adventure|Children|Fantasy,2.5,Thrilled,Excited,Hyper,Partner,Any,Non-English,Hollywood
130452,While We're Young (2014),Comedy|Drama,4.0,Happy,Neutral,Medium,Solo,Any,Any,Hollywood
130482,Too Late for Tears (1949),Crime|Drama|Film-Noir|Mystery|Thriller,4.0,Dreamy,Sad,Low,Partner,Any,Non-English,Hollywood
130490,Insurgent (2015),Action|Sci-Fi|Thriller,2.83,Thrilled,Excited,Hyper,Family,Any,Non-English,Hollywood
130498,La vérité si je mens ! (1997),Comedy,3.5,Happy,Neutral,High,Partner,Any,English,Hollywood
130518,The Amazing Screw-On Head (2006),Action|Adventure|Animation|Comedy|Sci-Fi,4.0,Happy,Happy,Medium,Solo,Short (<90 min),Non-English,Hollywood
130520,Home (2015),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,3.25,Happy,Neutral,High,Solo,Long (>120 min),English,Hollywood
130576,Midnight Special (2015),Drama|Sci-Fi,2.38,Thrilled,Happy,High,Friends,Short (<90 min),Any,Hollywood
130578,"Gunman, The (2015)",Action|Thriller,4.0,Thrilled,Excited,Hyper,Partner,Long (>120 min),English,Hollywood
130634,Furious 7 (2015),Action|Crime|Thriller,2.75,Thrilled,Happy,High,Solo,Long (>120 min),English,Hollywood
130686,The Final Girls (2015),Comedy|Horror,3.0,Happy,Happy,High,Family,Any,Non-English,Hollywood
130840,Spring (2015),Horror|Romance|Sci-Fi,4.5,Thrilled,Happy,Hyper,Solo,Any,Any,Hollywood
130842,Power/Rangers (2015),Action|Adventure|Sci-Fi,4.0,Thrilled,Excited,High,Partner,Long (>120 min),Non-English,Hollywood
130970,George Carlin: Life Is Worth Losing (2005),Comedy,5.0,Happy,Neutral,Medium,Partner,Any,Any,Hollywood
130976,Legend No. 17 (2013),Drama,4.5,Dreamy,Sad,Medium,Family,Short (<90 min),Any,Hollywood
130978,Love and Pigeons (1985),Comedy|Romance,5.0,Happy,Happy,High,Solo,Long (>120 min),Any,Hollywood
131013,Get Hard (2015),Comedy|Crime,3.12,Happy,Neutral,Medium,Solo,Short (<90 min),Any,Hollywood
131023,That Sugar Film (2014),Documentary,4.5,Thoughtful,Sad,Exhausted,Partner,Long (>120 min),Any,Hollywood
131098,Saving Santa (2013),Animation|Children|Comedy,5.0,Happy,Neutral,Medium,Partner,Long (>120 min),Any,Hollywood
131104,The Brain (1969),Comedy|Crime,4.5,Happy,Happy,Medium,Partner,Short (<90 min),Any,Hollywood
131130,Tom and Jerry: A Nutcracker Tale (2007),Animation|Comedy,5.0,Happy,Neutral,Medium,Family,Long (>120 min),English,Hollywood
131237,What Men Talk About (2010),Comedy,5.0,Happy,Happy,Medium,Family,Any,Any,Hollywood
131439,Kill Me Three Times (2014),Thriller,3.0,Scared,Excited,High,Friends,Long (>120 min),Non-English,Hollywood
131480,Poker Night (2014),Action|Crime|Thriller,2.0,Thrilled,Excited,High,Partner,Any,English,Hollywood
131578,Reckless Kelly (1994),Comedy,2.5,Happy,Neutral,Medium,Family,Long (>120 min),Any,Hollywood
131610,Willy/Milly (1986),Comedy|Fantasy,5.0,Happy,Happy,Medium,Solo,Any,English,Hollywood
131656,Shaun the Sheep Movie (2015),Adventure|Animation|Children|Comedy,3.0,Happy,Neutral,Medium,Friends,Long (>120 min),Any,Hollywood
131714,Last Knights (2015),Action|Adventure,3.0,Thrilled,Excited,Hyper,Friends,Any,English,Hollywood
131724,The Jinx: The Life and Deaths of Robert Durst (2015),Documentary,5.0,Thoughtful,Neutral,Exhausted,Friends,Long (>120 min),Any,Hollywood
131739,Batman vs. Robin (2015),Action|Adventure|Animation,3.0,Happy,Happy,High,Family,Short (<90 min),English,Hollywood
131749,Libre et assoupi (2014),Comedy,3.0,Happy,Happy,Medium,Family,Short (<90 min),English,Hollywood
131796,Woman in Gold (2015),Drama,4.0,Dreamy,Sad,Medium,Partner,Short (<90 min),Non-English,Hollywood
131826,Iliza Shlesinger: Freezing Hot (2015),Comedy,3.75,Happy,Happy,High,Partner,Long (>120 min),Non-English,Hollywood
131920,The Road Within (2014),Comedy|Drama,4.5,Happy,Happy,Medium,Solo,Long (>120 min),English,Hollywood
131934,The Malibu Bikini Shop (1986),Comedy,1.0,Happy,Happy,High,Family,Long (>120 min),Non-English,Hollywood
132046,Tomorrowland (2015),Action|Adventure|Children|Mystery|Sci-Fi,2.5,Thrilled,Excited,Hyper,Partner,Long (>120 min),Any,Hollywood
132084,Let It Be Me (1995),(no genres listed),2.5,Happy,Neutral,High,Partner,Any,Non-English,Hollywood
132153,Buzzard (2015),Comedy|Drama|Horror,5.0,Happy,Happy,High,Partner,Long (>120 min),Non-English,Hollywood
132157,Paul Blart: Mall Cop 2 (2015),Action|Comedy|Crime,2.75,Happy,Neutral,Medium,Solo,Short (<90 min),Non-English,Hollywood
132333,Seve (2014),Documentary|Drama,5.0,Dreamy,Sad,Low,Solo,Any,Any,Hollywood
132335,Breathe (2014),Drama,1.0,Dreamy,Chill,Medium,Partner,Short (<90 min),Non-English,Hollywood
132362,Patlabor 2: The Movie (1993),Action|Animation|Sci-Fi,3.5,Happy,Happy,High,Family,Short (<90 min),Any,Hollywood
132422,Da Sweet Blood of Jesus (2014),Comedy|Romance|Thriller,3.25,Happy,Happy,Medium,Solo,Long (>120 min),Any,Hollywood
132424,The Longest Ride (2015),Drama|Romance,1.75,Dreamy,Chill,Low,Friends,Any,Non-English,Hollywood
132454,Girltrash: All Night Long (2014),Comedy|Crime|Drama,3.5,Happy,Neutral,Medium,Friends,Short (<90 min),English,Hollywood
132462,Sword of Vengeance (2014),Action|Adventure|Drama,1.0,Thrilled,Happy,Hyper,Family,Short (<90 min),Non-English,Hollywood
132488,Lovesick (2014),Comedy|Romance,2.0,Happy,Happy,Medium,Family,Long (>120 min),Non-English,Hollywood
132496,Danny Collins (2015),Comedy|Drama,4.5,Happy,Happy,Medium,Friends,Any,Non-English,Hollywood
132584,The Even Stevens Movie (2003),Children|Comedy,3.5,Happy,Happy,Medium,Friends,Short (<90 min),Non-English,Hollywood
132618,Kite (2014),Action|Crime|Drama|Mystery|Thriller,1.5,Thrilled,Excited,Hyper,Partner,Any,English,Hollywood
132660,Man Up (2015),Comedy|Romance,3.75,Happy,Happy,High,Friends,Any,Non-English,Hollywood
132796,San Andreas (2015),Action|Drama|Thriller,1.88,Thrilled,Excited,Hyper,Family,Short (<90 min),Any,Hollywood
132800,Welcome to Me (2014),Comedy|Drama,3.0,Happy,Happy,Medium,Family,Long (>120 min),Any,Hollywood
132888,Comedy Central Roast of James Franco (2013),Comedy,3.0,Happy,Neutral,High,Solo,Any,Non-English,Hollywood
133115,We Could Be King (2014),Documentary,4.0,Thoughtful,Sad,Exhausted,Family,Long (>120 min),Non-English,Hollywood
133195,Hitman: Agent 47 (2015),Action|Crime|Thriller,1.5,Thrilled,Excited,Hyper,Solo,Short (<90 min),English,Hollywood
133217,B/W (2015),Comedy|Crime|Sci-Fi,3.5,Happy,Happy,High,Family,Any,Any,Hollywood
133281,Ricki and the Flash (2015),Comedy|Drama,2.0,Happy,Happy,Medium,Friends,Short (<90 min),English,Hollywood
133365,Partisan (2015),Drama|Thriller,2.0,Dreamy,Sad,Medium,Family,Long (>120 min),Any,Hollywood
133377,Infini (2015),Horror|Sci-Fi|Thriller,1.5,Thrilled,Excited,Hyper,Partner,Long (>120 min),Non-English,Hollywood
133419,Pitch Perfect 2 (2015),Comedy,3.44,Happy,Happy,High,Friends,Any,English,Hollywood
133545,Just Before I Go (2014),Comedy|Drama,1.0,Happy,Happy,Medium,Friends,Long (>120 min),English,Hollywood
133645,Carol (2015),Drama|Romance,4.0,Dreamy,Sad,Low,Partner,Short (<90 min),Any,Hollywood
133712,Office Romance (1977),Comedy|Romance,3.75,Happy,Neutral,Medium,Friends,Any,English,Hollywood
133716,Bootleggers (1961),Comedy|Crime,4.5,Happy,Happy,High,Family,Short (<90 min),Any,Hollywood
133771,The Lobster (2015),Comedy|Romance|Sci-Fi,4.0,Happy,Neutral,High,Partner,Short (<90 min),Non-English,Hollywood
133780,Güeros (2014),Comedy|Drama,3.0,Happy,Neutral,High,Family,Long (>120 min),Any,Hollywood
133782,Maggie (2015),Drama|Horror|Thriller,2.0,Dreamy,Sad,Medium,Family,Short (<90 min),Any,Hollywood
133798,Hot Pursuit (2015),Action|Comedy,1.5,Happy,Happy,High,Friends,Short (<90 min),Any,Hollywood
133802,Slow West (2015),Action|Thriller|Western,4.25,Thrilled,Excited,High,Family,Short (<90 min),English,Hollywood
133832,The Green Inferno (2014),Horror|Thriller,3.5,Scared,Excited,Hyper,Family,Long (>120 min),English,Hollywood
133867,Barely Lethal (2015),Action|Adventure|Comedy,4.5,Happy,Neutral,Medium,Friends,Long (>120 min),Non-English,Hollywood
133879,Carry On Don't Lose Your Head (1966),Comedy,4.0,Happy,Happy,Medium,Solo,Short (<90 min),Any,Hollywood
134004,What Love Is (2007),Comedy|Romance,5.0,Happy,Happy,High,Family,Long (>120 min),English,Hollywood
134019,The Monkey King (1964),Animation,3.5,Happy,Happy,High,Solo,Long (>120 min),Non-English,Hollywood
134021,5 to 7 (2014),Comedy|Drama|Romance,2.5,Happy,Happy,Medium,Friends,Short (<90 min),English,Hollywood
134041,Afonya (1975),Comedy|Drama|Romance,4.0,Happy,Neutral,High,Family,Short (<90 min),Any,Hollywood
134095,My Love (2006),Animation|Drama,5.0,Happy,Happy,Medium,Friends,Short (<90 min),Non-English,Hollywood
134109,Radio Day (2008),Comedy,5.0,Happy,Neutral,High,Family,Short (<90 min),English,Hollywood
134130,The Martian (2015),Adventure|Drama|Sci-Fi,4.0,Thrilled,Excited,Hyper,Family,Long (>120 min),English,Hollywood
134158,Return to Sender (2015),Thriller,1.5,Scared,Excited,High,Family,Long (>120 min),English,Hollywood
134170,Kung Fury (2015),Action|Comedy|Fantasy|Sci-Fi,3.71,Happy,Happy,High,Solo,Any,Non-English,Hollywood
134184,Elections Day (2007),Comedy,4.5,Happy,Happy,High,Family,Any,Non-English,Hollywood
134214,Youth (2015),Drama,3.5,Dreamy,Chill,Low,Solo,Any,Non-English,Hollywood
134246,Survivor (2015),Action|Thriller,0.5,Thrilled,Happy,Hyper,Partner,Any,English,Hollywood
134248,Hot Girls Wanted (2015),Documentary,3.0,Thoughtful,Neutral,Low,Family,Short (<90 min),English,Hollywood
134252,That Munchhausen (1979),Comedy|Drama|Fantasy,4.5,Happy,Happy,Medium,Partner,Any,Non-English,Hollywood
134326,The Taming of the Scoundrel (1980),Comedy,4.5,Happy,Neutral,Medium,Friends,Short (<90 min),Non-English,Hollywood
134334,Phir Hera Pheri (2006),Comedy,4.5,Happy,Neutral,High,Partner,Short (<90 min),Non-English,Hollywood
134368,Spy (2015),Action|Comedy|Crime,3.69,Happy,Happy,High,Family,Short (<90 min),Any,Hollywood
134393,Trainwreck (2015),Comedy|Romance,3.2,Happy,Neutral,High,Solo,Long (>120 min),Any,Hollywood
134515,BMX Bandits (1983),Adventure|Crime|Drama,3.0,Thrilled,Excited,High,Partner,Any,English,Hollywood
134524,Turtle Power: The Definitive History of the Teenage Mutant Ninja Turtles (2014),Documentary,3.0,Thoughtful,Neutral,Low,Partner,Short (<90 min),English,Hollywood
134528,Aloha (2015),Comedy|Drama|Romance,0.5,Happy,Happy,High,Family,Any,Non-English,Hollywood
134775,Dragon Blade (2015),Action|Adventure|Drama,2.0,Thrilled,Excited,Hyper,Solo,Any,English,Hollywood
134783,Entourage (2015),Comedy,2.0,Happy,Happy,Medium,Family,Long (>120 min),English,Hollywood
134796,Bitter Lake (2015),Documentary,5.0,Thoughtful,Sad,Low,Friends,Short (<90 min),English,Hollywood
134808,No Way Jose (2015),Comedy,2.0,Happy,Neutral,High,Solo,Any,Any,Hollywood
134847,Ghost Graduation (2012),Comedy,5.0,Happy,Neutral,High,Family,Any,Non-English,Hollywood
134849,Duck Amuck (1953),Animation|Children|Comedy,4.0,Happy,Happy,Medium,Solo,Any,Any,Hollywood
134853,Inside Out (2015),Adventure|Animation|Children|Comedy|Drama|Fantasy,3.81,Happy,Neutral,Medium,Solo,Any,Any,Hollywood
134859,The Wolfpack (2015),Documentary,3.5,Thoughtful,Sad,Low,Friends,Short (<90 min),Any,Hollywood
134861,Trevor Noah: African American (2013),(no genres listed),2.5,Happy,Neutral,High,Partner,Any,Non-English,Hollywood
134881,Love & Mercy (2014),Drama,4.33,Dreamy,Chill,Medium,Family,Long (>120 min),Non-English,Hollywood
135133,The Hunger Games: Mockingjay - Part 2 (2015),Adventure|Sci-Fi,3.7,Thrilled,Excited,Hyper,Solo,Short (<90 min),Non-English,Hollywood
135137,Pixels (2015),Action|Comedy|Sci-Fi,2.58,Happy,Happy,High,Family,Long (>120 min),English,Hollywood
135143,Fantastic Beasts and Where to Find Them (2016),Fantasy,3.68,Chill,Chill,Medium,Solo,Long (>120 min),English,Hollywood
135198,The Hairdresser (2010),Comedy|Drama,4.0,Happy,Neutral,High,Friends,Long (>120 min),Any,Hollywood
135216,The Star Wars Holiday Special (1978),Adventure|Children|Comedy|Sci-Fi,0.5,Happy,Neutral,High,Family,Short (<90 min),English,Hollywood
135288,Mr. Holmes (2015),Drama|Mystery,3.0,Dreamy,Chill,Medium,Family,Any,Any,Hollywood
135436,The Secret Life of Pets (2016),Animation|Comedy,3.07,Happy,Neutral,Medium,Solo,Any,Any,Hollywood
135456,Ghost in the Shell: Stand Alone Complex - The Laughing Man (2005),Action|Animation|Crime|Sci-Fi,3.25,Happy,Happy,Medium,Partner,Long (>120 min),Any,Hollywood
135518,Self/less (2015),Action|Mystery|Sci-Fi|Thriller,2.75,Thrilled,Happy,Hyper,Solo,Any,Non-English,Hollywood
135532,The Last Witch Hunter (2015),Action|Adventure|Fantasy,3.33,Thrilled,Happy,High,Family,Any,Any,Hollywood
135534,Krampus (2015),Comedy|Fantasy|Horror,3.5,Happy,Neutral,High,Family,Any,English,Hollywood
135536,Suicide Squad (2016),Action|Crime|Sci-Fi,2.92,Thrilled,Excited,Hyper,Friends,Short (<90 min),English,Hollywood
135567,Independence Day: Resurgence (2016),Action|Adventure|Sci-Fi,2.38,Thrilled,Happy,High,Family,Long (>120 min),English,Hollywood
135569,Star Trek Beyond (2016),Action|Adventure|Sci-Fi,3.47,Thrilled,Happy,Hyper,Friends,Any,Any,Hollywood
135777,Golmaal (2006),Children|Comedy,4.5,Happy,Neutral,High,Solo,Any,Non-English,Hollywood
135787,Bruce Lee: A Warrior's Journey (2000),Documentary,3.5,Thoughtful,Neutral,Low,Partner,Any,English,Hollywood
135803,Five Element Ninjas (1982),Action,3.5,Thrilled,Excited,High,Family,Short (<90 min),Any,Hollywood
135815,The Magnificent Ruffians (1979),Action|Drama,4.0,Thrilled,Excited,Hyper,Partner,Any,Any,Hollywood
135861,Ted 2 (2015),Comedy,2.78,Happy,Happy,Medium,Solo,Any,Any,Hollywood
135885,Absolutely Anything (2015),Comedy|Sci-Fi,3.0,Happy,Happy,High,Partner,Any,Non-English,Hollywood
135887,Minions (2015),Adventure|Animation|Children|Comedy,3.17,Happy,Neutral,High,Friends,Any,English,Hollywood
135937,The Silence of the Hams (1994),Comedy|Thriller,3.0,Happy,Happy,Medium,Partner,Short (<90 min),Any,Hollywood
136012,Bloodsport III (1996),Action|Thriller,1.5,Thrilled,Happy,Hyper,Friends,Long (>120 min),Non-English,Hollywood
136016,The Good Dinosaur (2015),Adventure|Animation|Children|Comedy|Fantasy,3.0,Happy,Neutral,High,Partner,Short (<90 min),English,Hollywood
136018,Black Mass (2015),Crime|Drama,2.5,Dreamy,Sad,Medium,Friends,Short (<90 min),Non-English,Hollywood
136020,Spectre (2015),Action|Adventure|Crime,3.06,Thrilled,Excited,High,Friends,Any,Non-English,Hollywood
136024,The Professional: Golgo 13 (1983),Action|Animation|Crime,3.0,Happy,Happy,Medium,Solo,Any,Any,Hollywood
136297,Mortal Kombat: The Journey Begins (1995),Action|Animation,0.5,Happy,Neutral,High,Family,Long (>120 min),English,Hollywood
136305,Sharknado 3: Oh Hell No! (2015),Horror|Sci-Fi,1.0,Thrilled,Happy,High,Solo,Long (>120 min),English,Hollywood
136341,Scooby-Doo! and the Samurai Sword (2009),Animation|Children|Comedy,5.0,Happy,Happy,High,Solo,Short (<90 min),Any,Hollywood
136353,Scooby-Doo! and the Loch Ness Monster (2004),Animation|Children|Comedy,5.0,Happy,Happy,Medium,Solo,Long (>120 min),English,Hollywood
